,solver,instance,vertices,edges,propagating_vertices,omega,variables,constraints,run,lower_bound,upper_bound,gap,result,nodes,t_solver,callbacks,t_callback,lazy_constraints
854,efpss-outp-init-cuts1m100f,../inputs/case_Western.graphml,10024,12241,4106,7,24548,38276,4,1837.0,1837,0.0,Optimal,1824,24212887,19,44599,7
855,efpss-outp-init-cuts1m1000f,../inputs/case_Western.graphml,10024,12241,4106,8,24228,38236,3,1833.0,1833,0.0,Optimal,1794,21365121,18,40017,6
856,efpss-outp-init-cuts5m1000f,../inputs/case_ieee30.graphml,30,41,7,4,73,84,3,6.0,6,0.0,Optimal,1,1390,2,24,0
857,efpss-outp-init-cuts5m100f,../inputs/case118.graphml,118,179,11,6,189,202,1,29.0,29,0.0,Optimal,1,5490,5,86,0
858,efpss-outp-init-cuts1m100f,../inputs/case2746wp.graphml,2746,3274,704,9,4757,6353,3,684.0,684,0.0,Optimal,1,130544,8,2575,0
859,efpss-outp-init-cuts5m1000f,../inputs/case6470rte.graphml,6470,8066,2352,1,27883,27258,3,2945.0,2945,0.0,Optimal,1,1443161,14,35400,7
860,efpss-outp-init-cuts1m1000f,../inputs/case1888rte.graphml,1888,2308,681,10,4166,6632,4,375.0,375,0.0,Optimal,1,88700,6,1649,0
861,efpss-outp-init-cuts1m100f,../inputs/case14.graphml,14,20,2,3,40,25,1,3.0,3,0.0,Optimal,1,1320,2,17,0
862,efpss-outp-init,../inputs/case145.graphml,145,422,71,15,614,1155,0,18.0,18,0.0,Optimal,1,49707,12,502,9
863,efpss-inp,../inputs/case96rts.graphml,73,108,9,1,316,169,4,33.0,33,0.0,Optimal,1,7055,12,320,11
864,efpss-inp-outp,../inputs/case2868rte.graphml,2868,3471,983,15,6127,5854,4,598.0,598,0.0,Optimal,1,184713,15,6708,23
865,efpss-outp-init,../inputs/case_Texas.graphml,2000,2667,376,16,3689,6772,1,411.0,411,0.0,Optimal,172,1505530,9,2556,0
866,efpss-outp-init-cuts1m1000f,../inputs/case11_iwamoto.graphml,11,11,6,2,36,39,2,2.0,2,0.0,Optimal,1,1224,3,22,0
867,efpss-outp-init,../inputs/case2746wop.graphml,2746,3300,709,6,5071,6459,4,678.0,678,0.0,Optimal,1,285669,9,3497,0
868,efpss-outp-init-cuts1m100f,../inputs/case_south_carolina500.graphml,500,584,211,0,2505,2968,3,289.0,289,0.0,Optimal,1,18714,4,595,3
869,efpss-outp-init,../inputs/case_Western.graphml,10024,12241,4106,2,40545,42682,0,2327.0,2333,0.002571795970852979,Timeout,79279,900665012,54,163633,27
870,efpss-outp-init-cuts5m1000f,../inputs/case3375wp.graphml,3374,4068,889,1,13497,11249,1,1454.0,1454,0.0,Optimal,2382,4248241,15,13525,14
871,efpss-outp-init-cuts5m100f,../inputs/case2737sop.graphml,2737,3266,655,6,4924,6328,0,683.0,683,0.0,Optimal,1,307627,11,4569,1
872,efpss-inp-outp,../inputs/case1888rte.graphml,1888,2308,681,1,7916,5006,0,864.0,864,0.0,Optimal,1,405982,21,11537,98
873,efpss-inp-outp-init,../inputs/case_GB2224.graphml,2224,2804,1367,4,7905,13122,4,359.0,359,0.0,Optimal,1826,9604122,27,19776,77
874,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,26,17710,16996,3,2010.0,2010,0.0,Optimal,1202,4806017,19,26600,136
875,efpss-inp-outp-init,../inputs/case11_iwamoto.graphml,11,11,6,4,26,47,1,2.0,2,0.0,Optimal,1,823,2,11,0
876,efpss-inp,../inputs/case9241pegase.graphml,9241,14207,2902,21,18221,14115,4,2010.0,2010,0.0,Optimal,1644,6857806,41,85153,1889
877,efpss-inp,../inputs/case2868rte.graphml,2868,3471,983,5,7788,5091,0,620.0,620,0.0,Optimal,1582,3286232,76,62674,1842
878,efpss-inp-outp-init,../inputs/case2746wp.graphml,2746,3274,704,7,4866,7784,3,684.0,684,0.0,Optimal,1,175329,10,3173,0
879,efpss-outp-init-cuts5m1000f,../inputs/case6468rte.graphml,6468,8065,2384,3,20197,24041,2,1544.0,1544,0.0,Optimal,1946,33633659,22,44674,15
880,efpss-outp-init-cuts1m100f,../inputs/case3120sp.graphml,3120,3684,798,1,12185,9763,3,1353.0,1353,0.0,Optimal,1,664832,10,7132,3
881,efpss-inp-outp-init,../inputs/case300.graphml,300,409,66,2,1103,966,4,94.0,94,0.0,Optimal,399,209112,9,728,1
882,efpss-inp-outp-init,../inputs/case2869pegase.graphml,2869,3968,869,4,8163,10022,2,662.0,662,0.0,Optimal,1734,6974037,13,7137,0
883,efpss-inp-outp,../inputs/case145.graphml,145,422,71,6,1013,381,3,18.0,18,0.0,Optimal,223,162394,24,2025,49
884,efpss-inp,../inputs/case1888rte.graphml,1888,2308,681,3,5983,3505,4,465.0,465,0.0,Optimal,2049,2890521,56,43094,1393
885,efpss-inp-outp,../inputs/case6468rte.graphml,6468,8065,2384,4,18773,13962,4,1408.0,1408,0.0,Optimal,1673,15911881,24,48460,194
886,efpss-inp-outp,../inputs/case6468rte.graphml,6468,8065,2384,15,13901,13231,4,1291.0,1291,0.0,Optimal,1,461983,12,17189,66
887,efpss-outp-init-cuts1m100f,../inputs/case2383wp.graphml,2383,2886,552,4,5199,5919,1,605.0,605,0.0,Optimal,2772,2814276,14,5361,0
888,efpss-outp-init,../inputs/case9241pegase.graphml,9241,14207,2902,25,17788,23220,0,2010.0,2010,0.0,Optimal,1881,6639215,16,23413,10
889,efpss-inp-outp-init,../inputs/case_GBreduced29.graphml,29,50,0,3,80,40,3,8.0,8,0.0,Optimal,1,2494,2,20,0
890,efpss-inp,../inputs/case1951rte.graphml,1951,2375,651,11,4218,3273,3,393.0,393,0.0,Optimal,264,364394,24,12112,755
891,efpss-inp-outp,../inputs/case_iceland118.graphml,189,203,110,7,487,458,1,39.0,39,0.0,Optimal,1,7966,3,100,0
892,efpss-outp-init,../inputs/case2736sp.graphml,2736,3265,645,2,7847,7096,1,776.0,776,0.0,Optimal,2210,13553316,26,15222,4
893,efpss-outp-init-cuts1m1000f,../inputs/case2848rte.graphml,2848,3442,1023,10,6290,10318,0,585.0,585,0.0,Optimal,1,161179,6,4290,2
894,efpss-outp-init-cuts1m1000f,../inputs/case145.graphml,145,422,71,19,471,1147,0,18.0,18,0.0,Optimal,1,33526,9,466,9
895,efpss-inp-outp,../inputs/case2737sop.graphml,2737,3266,655,6,4924,4795,2,683.0,683,0.0,Optimal,1,355105,9,4943,39
896,efpss-inp-outp,../inputs/case30.graphml,30,41,7,7,51,50,2,6.0,6,0.0,Optimal,1,1104,2,22,0
897,efpss-inp,../inputs/case_ieee30.graphml,30,41,7,6,62,48,1,6.0,6,0.0,Optimal,1,1209,4,103,9
898,efpss-inp-outp,../inputs/case_south_carolina500.graphml,500,584,211,7,1425,1216,0,78.0,78,0.0,Optimal,1,29338,3,470,0
899,efpss-inp,../inputs/case3012wp.graphml,3012,3566,726,8,5138,4498,2,755.0,755,0.0,Optimal,2295,1982905,30,21319,894
900,efpss-inp,../inputs/case2736sp.graphml,2736,3265,645,6,4911,4133,1,682.0,682,0.0,Optimal,1870,1785580,45,26701,913
901,efpss-inp-outp-init,../inputs/case9241pegase.graphml,9241,14207,2902,25,17788,28048,0,2010.0,2010,0.0,Optimal,196,2204405,14,21838,9
902,efpss-outp-init-cuts1m100f,../inputs/case89pegase.graphml,89,206,43,8,422,369,4,13.0,13,0.0,Optimal,1,7792,2,59,0
903,efpss-outp-init-cuts1m1000f,../inputs/case_iceland118.graphml,189,203,110,2,697,798,1,52.0,52,0.0,Optimal,1,14538,5,245,0
904,efpss-outp,../inputs/case_south_carolina500.graphml,500,584,211,7,1425,720,2,78.0,78,0.0,Optimal,1,23519,3,456,0
905,efpss-outp-init-cuts5m1000f,../inputs/case_south_carolina500.graphml,500,584,211,14,1337,2468,4,75.0,75,0.0,Optimal,1,20190,4,433,0
906,efpss-outp-init-cuts5m1000f,../inputs/case2383wp.graphml,2383,2886,552,2,7151,6505,1,693.0,693,0.0,Optimal,1852,3724868,22,11570,4
907,efpss-outp-init-cuts5m1000f,../inputs/case_illinois200.graphml,200,245,44,9,405,624,4,39.0,39,0.0,Optimal,1,7125,2,117,0
908,efpss-inp,../inputs/case_south_carolina500.graphml,500,584,211,11,1365,998,1,75.0,75,0.0,Optimal,131,122584,19,5453,571
909,efpss-inp-outp,../inputs/case24_ieee_rts.graphml,24,34,4,5,37,38,0,6.0,6,0.0,Optimal,1,2418,4,30,0
910,efpss-outp-init-cuts1m1000f,../inputs/case2383wp.graphml,2383,2886,552,5,4724,5824,1,596.0,596,0.0,Optimal,577,1226039,11,4090,0
911,efpss-outp-init-cuts5m100f,../inputs/case9241pegase.graphml,9241,14207,2902,12,19247,23303,1,2010.0,2010,0.0,Optimal,1,2541428,17,23632,7
912,efpss-inp,../inputs/case57.graphml,57,78,15,0,253,146,1,42.0,42,0.0,Optimal,3,12787,16,676,42
913,efpss-inp,../inputs/case24_ieee_rts.graphml,24,34,4,4,47,36,0,6.0,6,0.0,Optimal,1,5217,10,135,6
914,efpss-outp-init-cuts5m1000f,../inputs/case_south_carolina500.graphml,500,584,211,3,1804,2553,3,98.0,98,0.0,Optimal,4918,958860,9,1366,2
915,efpss-outp-init-cuts5m1000f,../inputs/case30.graphml,30,41,7,4,69,74,4,6.0,6,0.0,Optimal,1,1515,3,26,0
916,efpss-outp-init-cuts5m1000f,../inputs/case6470rte.graphml,6470,8066,2352,15,13851,22888,1,1303.0,1303,0.0,Optimal,1,661858,11,14660,12
917,efpss-outp-init-cuts5m1000f,../inputs/case_ieee30.graphml,30,41,7,3,89,88,0,7.0,7,0.0,Optimal,1,5022,2,24,0
918,efpss-outp-init-cuts5m1000f,../inputs/case145.graphml,145,422,71,15,614,1155,2,18.0,18,0.0,Optimal,1,48523,12,541,10
919,efpss-outp,../inputs/case1354pegase.graphml,1354,1710,422,7,2853,1814,4,313.0,313,0.0,Optimal,1,71471,9,2242,23
920,efpss-outp-init,../inputs/case6ww.graphml,6,11,1,3,19,12,0,2.0,2,0.0,Optimal,1,2482,1,3,0
921,efpss-outp-init-cuts1m100f,../inputs/case11_iwamoto.graphml,11,11,6,0,48,47,4,5.0,5,0.0,Optimal,1,749,2,6,0
922,efpss-outp-init-cuts5m100f,../inputs/case2746wp.graphml,2746,3274,704,2,7969,7185,4,775.0,775,0.0,Optimal,1794,5516765,22,12779,4
923,efpss-outp,../inputs/case2746wop.graphml,2746,3300,709,1,10908,5722,3,1187.0,1187,0.0,Optimal,1806,2354280,18,17812,85
924,efpss-inp,../inputs/case9241pegase.graphml,9241,14207,2902,27,17683,14093,0,2010.0,2010,0.0,Optimal,1585,6555913,33,65782,1922
925,efpss-inp-outp-init,../inputs/case2869pegase.graphml,2869,3968,869,5,7363,9862,2,629.0,629,0.0,Optimal,4017,4721750,17,8987,5
926,efpss-outp-init-cuts1m100f,../inputs/case6495rte.graphml,6495,8084,2344,13,13930,23050,3,1314.0,1314,0.0,Optimal,1,1065910,13,16567,11
927,efpss-outp,../inputs/case_Western.graphml,10024,12241,4106,10,23895,14144,4,1827.0,1827,0.0,Optimal,1715,15548202,24,52622,110
928,efpss-inp-outp-init,../inputs/case57.graphml,57,78,15,6,97,146,2,12.0,12,0.0,Optimal,1,2541,4,36,0
929,efpss-outp-init-cuts5m1000f,../inputs/case_Texas.graphml,2000,2667,376,9,3973,6797,4,417.0,417,0.0,Optimal,15208,9826437,10,4357,4
930,efpss-outp-init-cuts5m1000f,../inputs/case118.graphml,118,179,11,2,397,253,4,37.0,37,0.0,Optimal,1,22276,4,120,0
931,efpss-outp-init,../inputs/case_GBreduced29.graphml,29,50,0,5,35,30,1,7.0,7,0.0,Optimal,1,794,2,10,0
932,efpss-outp-init-cuts5m100f,../inputs/case145.graphml,145,422,71,1,1284,1280,2,55.0,55,0.0,Optimal,1,31679,3,286,0
933,efpss-inp,../inputs/case2869pegase.graphml,2869,3968,869,0,13333,7329,1,2063.0,2063,0.0,Optimal,4075,3951282,70,113283,3784
934,efpss-outp,../inputs/case2737sop.graphml,2737,3266,655,2,7860,4224,0,779.0,779,0.0,Optimal,2818,18260084,40,27218,101
935,efpss-outp,../inputs/case1888rte.graphml,1888,2308,681,8,4412,2607,4,375.0,375,0.0,Optimal,1,203460,12,4200,37
936,efpss-outp-init-cuts5m1000f,../inputs/case3375wp.graphml,3374,4068,889,6,6510,8601,2,818.0,818,0.0,Optimal,16,885599,13,7602,9
937,efpss-outp-init-cuts5m1000f,../inputs/case2736sp.graphml,2736,3265,645,4,5722,6453,0,689.0,689,0.0,Optimal,5334,5334008,14,6162,2
938,efpss-inp,../inputs/case3012wp.graphml,3012,3566,726,7,5210,4507,1,755.0,755,0.0,Optimal,1817,1936796,41,26721,971
939,efpss-inp-outp,../inputs/case11_iwamoto.graphml,11,11,6,3,30,29,4,2.0,2,0.0,Optimal,1,644,2,11,0
940,efpss-outp-init-cuts1m100f,../inputs/case2746wop.graphml,2746,3300,709,1,10908,8688,2,1187.0,1187,0.0,Optimal,1,311684,12,9644,2
941,efpss-inp-outp,../inputs/case145.graphml,145,422,71,11,750,349,3,18.0,18,0.0,Optimal,7,95580,11,696,25
942,efpss-outp-init-cuts5m1000f,../inputs/case6515rte.graphml,6515,8104,2344,9,14680,23237,3,1316.0,1316,0.0,Optimal,896,3718163,15,19913,9
943,efpss-outp-init-cuts5m100f,../inputs/case2869pegase.graphml,2869,3968,869,8,6069,8074,2,613.0,613,0.0,Optimal,1,375931,10,3961,3
944,efpss-outp-init,../inputs/case300.graphml,300,409,66,10,517,674,0,72.0,72,0.0,Optimal,1,9557,2,147,0
945,efpss-outp,../inputs/case6ww.graphml,6,11,1,3,19,9,0,2.0,2,0.0,Optimal,1,2432,1,3,0
946,efpss-outp-init-cuts5m100f,../inputs/case6495rte.graphml,6495,8084,2344,3,20256,24143,4,1568.0,1568,0.0,Optimal,11522,87298651,14,30780,8
947,efpss-outp-init,../inputs/case6470rte.graphml,6470,8066,2352,13,13880,22890,0,1303.0,1303,0.0,Optimal,1,607708,11,15101,12
948,efpss-outp-init-cuts5m100f,../inputs/case2736sp.graphml,2736,3265,645,6,4911,6300,1,682.0,682,0.0,Optimal,1,487667,11,3732,0
949,efpss-outp-init,../inputs/case39.graphml,39,46,10,4,76,90,4,9.0,9,0.0,Optimal,1,1767,3,25,0
950,efpss-outp-init-cuts5m100f,../inputs/case9241pegase.graphml,9241,14207,2902,17,18634,23259,3,2010.0,2010,0.0,Optimal,110,3563754,15,22390,8
951,efpss-outp,../inputs/case6468rte.graphml,6468,8065,2384,1,27935,13224,2,2916.0,2916,0.0,Optimal,1539,6550613,18,47564,280
952,efpss-outp-init,../inputs/case2383wp.graphml,2383,2886,552,3,5975,6113,3,623.0,623,0.0,Optimal,1854,9440946,20,9783,3
953,efpss-outp,../inputs/case_GB2224.graphml,2224,2804,1367,9,6480,3609,1,322.0,322,0.0,Optimal,1876,2059795,29,14935,191
954,efpss-outp-init-cuts1m100f,../inputs/case1354pegase.graphml,1354,1710,422,12,2534,3780,2,311.0,311,0.0,Optimal,1,42455,4,692,0
955,efpss-outp,../inputs/case2868rte.graphml,2868,3471,983,8,6598,3898,0,600.0,600,0.0,Optimal,1,333470,13,6592,24
956,efpss-outp-init-cuts1m100f,../inputs/case300.graphml,300,409,66,5,613,688,3,75.0,75,0.0,Optimal,1,16466,5,249,0
957,efpss-outp-init-cuts1m100f,../inputs/case9241pegase.graphml,9241,14207,2902,19,18505,23252,3,2010.0,2010,0.0,Optimal,1,2047453,13,18883,8
958,efpss-outp-init-cuts5m1000f,../inputs/case2746wop.graphml,2746,3300,709,0,11387,9167,4,2041.0,2041,0.0,Optimal,1,158661,2,1255,0
959,efpss-outp-init-cuts1m1000f,../inputs/case9241pegase.graphml,9241,14207,2902,37,16971,23194,2,2010.0,2010,0.0,Optimal,1,1495989,13,19854,8
960,efpss-outp-init,../inputs/case5.graphml,5,6,0,0,17,10,2,5.0,5,0.0,Optimal,0,363,1,2,0
961,efpss-outp-init-cuts1m1000f,../inputs/case1951rte.graphml,1951,2375,651,14,4117,6772,3,393.0,393,0.0,Optimal,1,83398,9,2823,1
962,efpss-inp-outp-init,../inputs/case9241pegase.graphml,9241,14207,2902,7,22185,28447,3,2014.0,2014,0.0,Optimal,1890,9576594,19,35148,15
963,efpss-outp-init-cuts5m100f,../inputs/case_Texas.graphml,2000,2667,376,1,8567,8316,3,939.0,939,0.0,Optimal,1,492709,16,10082,5
964,efpss-outp-init,../inputs/case9241pegase.graphml,9241,14207,2902,29,17511,23210,1,2010.0,2010,0.0,Optimal,2415,6784138,13,20377,8
965,efpss-outp-init-cuts5m100f,../inputs/case9241pegase.graphml,9241,14207,2902,0,45305,32433,2,6600.0,6600,0.0,Optimal,1826,9503561,21,78371,143
966,efpss-outp-init-cuts1m100f,../inputs/case_iceland118.graphml,189,203,110,5,531,749,0,40.0,40,0.0,Optimal,1,26012,4,159,0
967,efpss-inp,../inputs/case3012wp.graphml,3012,3566,726,7,5210,4507,2,755.0,755,0.0,Optimal,2013,2068541,45,32534,955
968,efpss-inp,../inputs/case2746wp.graphml,2746,3274,704,3,6631,4550,1,706.0,706,0.0,Optimal,2010,6354050,57,48812,1339
969,efpss-outp-init-cuts5m1000f,../inputs/case9241pegase.graphml,9241,14207,2902,2,35975,26992,0,2696.0,2700,0.0014814814814814814,Timeout,158337,900782923,50,126513,32
970,efpss-outp-init-cuts1m100f,../inputs/case_GB2224.graphml,2224,2804,1367,3,8393,11222,0,410.0,410,0.0,Optimal,1660,9394977,32,22202,112
971,efpss-outp-init-cuts5m100f,../inputs/case89pegase.graphml,89,206,43,5,468,376,1,14.0,14,0.0,Optimal,1,14638,5,138,0
972,efpss-outp-init-cuts5m100f,../inputs/case89pegase.graphml,89,206,43,10,366,363,4,13.0,13,0.0,Optimal,1,7069,3,64,0
973,efpss-outp-init-cuts1m100f,../inputs/case118.graphml,118,179,11,1,509,309,0,56.0,56,0.0,Optimal,1,9333,3,136,0
974,efpss-inp-outp,../inputs/case39.graphml,39,46,10,0,163,113,3,29.0,29,0.0,Optimal,1,1161,3,68,2
975,efpss-inp-outp,../inputs/case6470rte.graphml,6470,8066,2352,8,14978,13298,0,1306.0,1306,0.0,Optimal,3196,8200346,16,20384,83
976,efpss-outp,../inputs/case1888rte.graphml,1888,2308,681,8,4412,2607,2,375.0,375,0.0,Optimal,1,202524,12,4168,37
977,efpss-inp,../inputs/case39.graphml,39,46,10,0,163,103,4,29.0,29,0.0,Optimal,1,6210,11,450,39
978,efpss-outp-init-cuts5m100f,../inputs/case3120sp.graphml,3120,3684,798,0,12750,10328,0,2328.0,2328,0.0,Optimal,1,212524,5,5565,3
979,efpss-inp-outp,../inputs/case2848rte.graphml,2848,3442,1023,13,6127,5853,1,585.0,585,0.0,Optimal,1,133906,5,3149,27
980,efpss-inp-outp,../inputs/case6495rte.graphml,6495,8084,2344,10,14354,13279,3,1314.0,1314,0.0,Optimal,369,2298594,16,21475,64
981,efpss-outp-init,../inputs/case2869pegase.graphml,2869,3968,869,8,6069,8074,1,613.0,613,0.0,Optimal,1,314727,10,4082,2
982,efpss-outp-init-cuts5m100f,../inputs/case30.graphml,30,41,7,4,69,74,2,6.0,6,0.0,Optimal,1,1508,3,26,0
983,efpss-outp-init,../inputs/case6470rte.graphml,6470,8066,2352,8,14978,22998,4,1306.0,1306,0.0,Optimal,79,2021879,13,19088,8
984,efpss-inp-outp,../inputs/case89pegase.graphml,89,206,43,15,209,204,4,13.0,13,0.0,Optimal,1,3720,5,112,1
985,efpss-outp-init,../inputs/case_ieee30.graphml,30,41,7,4,73,84,0,6.0,6,0.0,Optimal,1,2709,2,23,0
986,efpss-inp-outp,../inputs/case_GB2224.graphml,2224,2804,1367,9,6480,5631,0,322.0,322,0.0,Optimal,1667,2225789,28,14713,191
987,efpss-outp,../inputs/case6ww.graphml,6,11,1,3,19,9,3,2.0,2,0.0,Optimal,1,642,1,1,0
988,efpss-outp-init,../inputs/case_Texas.graphml,2000,2667,376,15,3705,6773,2,411.0,411,0.0,Optimal,45,2227567,8,2511,0
989,efpss-outp-init-cuts1m1000f,../inputs/case30.graphml,30,41,7,6,58,72,0,6.0,6,0.0,Optimal,1,2564,2,23,0
990,efpss-outp-init-cuts5m100f,../inputs/case9241pegase.graphml,9241,14207,2902,25,17788,23220,0,2010.0,2010,0.0,Optimal,204,3089921,13,19711,7
991,efpss-outp-init,../inputs/case9241pegase.graphml,9241,14207,2902,18,18562,23255,3,2010.0,2010,0.0,Optimal,1,1787739,12,18603,9
992,efpss-outp-init-cuts1m1000f,../inputs/case3012wp.graphml,3012,3566,726,4,6235,7013,1,762.0,762,0.0,Optimal,2124,3887169,14,7746,4
993,efpss-outp-init-cuts1m100f,../inputs/case_ieee30.graphml,30,41,7,2,104,93,4,8.0,8,0.0,Optimal,1,1694,2,21,0
994,efpss-outp,../inputs/case3120sp.graphml,3120,3684,798,3,7307,4308,0,794.0,794,0.0,Optimal,2138,10173315,34,23750,119
995,efpss-inp-outp,../inputs/case1354pegase.graphml,1354,1710,422,3,4073,2831,4,379.0,379,0.0,Optimal,2764,1382332,15,5577,42
996,efpss-outp-init-cuts5m1000f,../inputs/case145.graphml,145,422,71,20,451,1146,4,18.0,18,0.0,Optimal,1,30664,8,353,10
997,efpss-inp,../inputs/case5.graphml,5,6,0,1,17,10,0,3.0,3,0.0,Optimal,1,3043,2,9,0
998,efpss-outp-init,../inputs/case_ieee30.graphml,30,41,7,2,104,93,0,8.0,8,0.0,Optimal,1,3012,2,22,0
999,efpss-inp-outp-init,../inputs/case_south_carolina500.graphml,500,584,211,8,1393,2969,4,76.0,76,0.0,Optimal,1,30879,2,398,0
1000,efpss-outp-init-cuts1m100f,../inputs/case9241pegase.graphml,9241,14207,2902,38,16971,23194,1,2010.0,2010,0.0,Optimal,1,1488178,13,19488,8
1001,efpss-outp-init-cuts5m100f,../inputs/case89pegase.graphml,89,206,43,1,607,426,4,34.0,34,0.0,Optimal,1,7623,3,112,0
1002,efpss-inp-outp-init,../inputs/case33bw.graphml,33,32,1,2,43,38,0,11.0,11,0.0,Optimal,1,6488,2,50,0
1003,efpss-outp-init,../inputs/case1951rte.graphml,1951,2375,651,5,5330,6933,0,417.0,417,0.0,Optimal,143,596613,13,5046,3
1004,efpss-outp-init-cuts1m1000f,../inputs/case2869pegase.graphml,2869,3968,869,6,6691,8159,4,620.0,620,0.0,Optimal,7,680072,8,4231,0
1005,efpss-outp-init-cuts1m100f,../inputs/case1354pegase.graphml,1354,1710,422,9,2677,3794,3,311.0,311,0.0,Optimal,1,48282,5,896,0
1006,efpss-outp-init-cuts5m100f,../inputs/case4gs.graphml,4,4,0,2,4,4,2,2.0,2,0.0,Optimal,1,431,1,1,0
1007,efpss-inp-outp,../inputs/case11_iwamoto.graphml,11,11,6,2,36,31,1,2.0,2,0.0,Optimal,1,968,3,15,0
1008,efpss-outp-init-cuts1m100f,../inputs/case2848rte.graphml,2848,3442,1023,1,11883,12050,1,1297.0,1297,0.0,Optimal,1,335485,6,5229,0
1009,efpss-outp-init-cuts1m1000f,../inputs/case300.graphml,300,409,66,7,542,677,2,73.0,73,0.0,Optimal,1,10592,3,161,0
1010,efpss-inp-outp-init,../inputs/case11_iwamoto.graphml,11,11,6,2,36,50,2,2.0,2,0.0,Optimal,1,2909,3,55,0
1011,efpss-outp-init-cuts1m1000f,../inputs/case_GB2224.graphml,2224,2804,1367,14,6282,10858,0,322.0,322,0.0,Optimal,1936,2441157,23,10009,73
1012,efpss-outp,../inputs/case6495rte.graphml,6495,8084,2344,8,15039,8950,0,1317.0,1317,0.0,Optimal,807,2593888,20,24124,82
1013,efpss-outp-init-cuts5m1000f,../inputs/case_ieee30.graphml,30,41,7,3,89,88,1,7.0,7,0.0,Optimal,1,3299,2,25,0
1014,efpss-outp-init-cuts1m100f,../inputs/case145.graphml,145,422,71,5,1073,1207,1,20.0,20,0.0,Optimal,1800,422047,15,1227,13
1015,efpss-inp,../inputs/case6470rte.graphml,6470,8066,2352,12,13945,10843,1,1303.0,1303,0.0,Optimal,3099,6341367,25,44928,2195
1016,efpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,4,28243,13635,1,2093.0,2094,0.0004775549188156638,Timeout,169429,900394821,49,123369,323
1017,efpss-outp-init-cuts5m100f,../inputs/case3375wp.graphml,3374,4068,889,10,6058,8542,3,816.0,816,0.0,Optimal,1,287041,10,5844,7
1018,efpss-outp-init-cuts1m100f,../inputs/case1888rte.graphml,1888,2308,681,2,6862,7247,2,570.0,570,0.0,Optimal,2400,3929821,16,7653,1
1019,efpss-inp,../inputs/case57.graphml,57,78,15,3,152,101,4,12.0,12,0.0,Optimal,1,11708,9,221,16
1020,efpss-inp,../inputs/case9241pegase.graphml,9241,14207,2902,8,21161,14368,1,2011.0,2011,0.0,Optimal,1540,9297272,40,89870,2219
1021,efpss-inp,../inputs/case_Western.graphml,10024,12241,4106,7,24548,18915,3,1837.0,1837,0.0,Optimal,14892,150275605,133,415425,9459
1022,efpss-inp-outp,../inputs/case_Western.graphml,10024,12241,4106,8,24228,22981,0,1833.0,1833,0.0,Optimal,1766,19580112,26,53680,106
1023,efpss-outp-init-cuts5m1000f,../inputs/case3012wp.graphml,3012,3566,726,2,8606,7741,4,863.0,863,0.0,Optimal,2736,18178412,33,21947,7
1024,efpss-outp-init-cuts5m100f,../inputs/case2746wp.graphml,2746,3274,704,8,4802,6358,4,684.0,684,0.0,Optimal,1,134733,9,2737,0
1025,efpss-outp-init-cuts1m100f,../inputs/case6470rte.graphml,6470,8066,2352,7,15610,23077,4,1312.0,1312,0.0,Optimal,505,3569340,14,22192,12
1026,efpss-outp-init-cuts1m1000f,../inputs/case9241pegase.graphml,9241,14207,2902,30,17481,23209,3,2010.0,2010,0.0,Optimal,6232,17363893,10,17643,7
1027,efpss-outp-init-cuts1m100f,../inputs/case6495rte.graphml,6495,8084,2344,10,14354,23086,1,1314.0,1314,0.0,Optimal,1,1767046,12,16448,11
1028,efpss-outp-init-cuts5m100f,../inputs/case_south_carolina500.graphml,500,584,211,12,1365,2470,4,75.0,75,0.0,Optimal,1,25863,3,400,0
1029,efpss-inp,../inputs/case57.graphml,57,78,15,4,124,94,1,12.0,12,0.0,Optimal,1,9662,9,258,19
1030,efpss-outp,../inputs/case2737sop.graphml,2737,3266,655,1,10700,5644,0,1204.0,1204,0.0,Optimal,2492,2525790,13,11626,80
1031,efpss-inp-outp,../inputs/case_south_carolina500.graphml,500,584,211,11,1365,1209,2,75.0,75,0.0,Optimal,1,17438,2,381,0
1032,efpss-outp-init-cuts5m100f,../inputs/case3120sp.graphml,3120,3684,798,8,5445,7215,2,768.0,768,0.0,Optimal,1,376981,11,4466,4
1033,efpss-inp,../inputs/case2869pegase.graphml,2869,3968,869,14,5427,4462,0,612.0,612,0.0,Optimal,9982,4961973,19,13174,645
1034,efpss-outp-init-cuts5m1000f,../inputs/case118.graphml,118,179,11,4,280,219,1,30.0,30,0.0,Optimal,1,17532,5,101,0
1035,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,0,45305,26212,0,6600.0,6600,0.0,Optimal,1771,6518542,40,145978,729
1036,efpss-outp-init-cuts5m1000f,../inputs/case300.graphml,300,409,66,11,506,673,4,72.0,72,0.0,Optimal,1,7146,2,135,0
1037,efpss-outp,../inputs/case2868rte.graphml,2868,3471,983,9,6391,3875,4,598.0,598,0.0,Optimal,1,191573,14,6875,22
1038,efpss-inp-outp,../inputs/case_iceland118.graphml,189,203,110,8,463,455,1,39.0,39,0.0,Optimal,1,4988,4,105,0
1039,efpss-outp,../inputs/case_south_carolina500.graphml,500,584,211,8,1393,716,2,76.0,76,0.0,Optimal,1,22141,8,1134,2
