,solver,instance,vertices,edges,propagating_vertices,omega,variables,constraints,run,lower_bound,upper_bound,gap,result,nodes,t_solver,callbacks,t_callback,lazy_constraints
399,jovanovic,../inputs/case2868rte.graphml,2868,3471,983,3,11850,34006,2,722.0,722,0.0,Optimal,1593,19659549,0,0,0
400,brimkov,../inputs/case39.graphml,39,46,10,3,127,147,1,9.0,9,0.0,Optimal,1,7512,0,0,0
401,brimkov,../inputs/case13659pegase.graphml,13659,18625,4024,19,41687,79414,0,2732.0,2732,0.0,Optimal,1,5759179,0,0,0
402,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,26,26951,89434,3,2010.0,2010,0.0,Optimal,1861,47311598,0,0,0
403,forts,../inputs/case2869pegase.graphml,2869,3968,869,6,4163,149,4,620.0,620,0.0,Optimal,1819,1466982,32,98670,10024
404,brimkov,../inputs/case2383wp.graphml,2383,2886,552,2,9534,9843,2,693.0,693,0.0,Optimal,3248,19484235,0,0,0
405,forts,../inputs/case118.graphml,118,179,11,9,118,0,1,29.0,29,0.0,Optimal,1,4042,10,2141,644
406,brimkov,../inputs/case1354pegase.graphml,1354,1710,422,8,4103,6208,2,311.0,311,0.0,Optimal,1,163246,0,0,0
407,forts,../inputs/case2737sop.graphml,2737,3266,655,4,3819,189,3,690.0,690,0.0,Optimal,2107,2844438,50,103356,10282
408,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,28,26868,89431,1,2010.0,2010,0.0,Optimal,1809,54602010,0,0,0
409,brimkov,../inputs/case118.graphml,118,179,11,5,343,296,4,29.0,29,0.0,Optimal,1,11696,0,0,0
410,brimkov,../inputs/case13659pegase.graphml,13659,18625,4024,36,39940,79347,2,2721.0,2721,0.0,Optimal,1,3968480,0,0,0
411,jovanovic,../inputs/case13659pegase.graphml,13659,18625,4024,5,53033,154597,0,3317.0,3317,0.0,Optimal,4397,383308536,0,0,0
412,jovanovic,../inputs/case300.graphml,300,409,66,3,1151,2699,4,81.0,81,0.0,Optimal,89,452955,0,0,0
413,jovanovic,../inputs/case2868rte.graphml,2868,3471,983,8,9466,33559,0,600.0,600,0.0,Optimal,5087,22152730,0,0,0
414,brimkov,../inputs/case6515rte.graphml,6515,8104,2344,15,20472,39830,0,1315.0,1315,0.0,Optimal,1455,3328547,0,0,0
415,brimkov,../inputs/case13659pegase.graphml,13659,18625,4024,5,53033,80803,4,3317.0,3317,0.0,Optimal,29182,891865720,0,0,0
416,brimkov,../inputs/case1951rte.graphml,1951,2375,651,15,6053,11764,2,393.0,393,0.0,Optimal,1,497495,0,0,0
417,forts,../inputs/case2746wp.graphml,2746,3274,704,4,3828,188,0,690.0,690,0.0,Optimal,2352,2154055,48,93911,10016
418,forts,../inputs/case_iceland118.graphml,189,203,110,5,257,10,3,40.0,40,0.0,Optimal,213,36478,23,4951,509
419,brimkov,../inputs/case6495rte.graphml,6495,8084,2344,12,20503,39611,1,1314.0,1314,0.0,Optimal,1139,3347658,0,0,0
420,forts,../inputs/case2848rte.graphml,2848,3442,1023,0,9732,2848,2,1696.0,-1,100.0,Timeout,134051,900143291,147,2034336,33865
421,brimkov,../inputs/case6515rte.graphml,6515,8104,2344,7,22256,40022,3,1324.0,1324,0.0,Optimal,6549,34149924,0,0,0
422,forts,../inputs/case13659pegase.graphml,13659,18625,4024,19,15523,70,1,2732.0,2732,0.0,Optimal,1642,7817143,116,966654,52960
423,brimkov,../inputs/case2746wp.graphml,2746,3274,704,0,14051,12571,4,2046.0,2046,0.0,Optimal,1,792674,0,0,0
424,jovanovic,../inputs/case2746wop.graphml,2746,3300,709,1,13654,25845,3,1187.0,1187,0.0,Optimal,339,3755174,0,0,0
425,forts,../inputs/case57.graphml,57,78,15,2,148,24,4,14.0,14,0.0,Optimal,63,36006,19,1445,176
426,jovanovic,../inputs/case_Western.graphml,10024,12241,4106,8,34252,121401,2,1833.0,1833,0.0,Optimal,5407,684327460,0,0,0
427,jovanovic,../inputs/case30.graphml,30,41,7,4,99,273,1,6.0,6,0.0,Optimal,1,5034,0,0,0
428,jovanovic,../inputs/case_south_carolina500.graphml,500,584,211,6,1988,7382,1,80.0,80,0.0,Optimal,1,354374,0,0,0
429,brimkov,../inputs/case1951rte.graphml,1951,2375,651,11,6169,11773,1,393.0,393,0.0,Optimal,1,577650,0,0,0
430,brimkov,../inputs/case13659pegase.graphml,13659,18625,4024,20,41547,79407,3,2729.0,2729,0.0,Optimal,1,4012720,0,0,0
431,jovanovic,../inputs/case6470rte.graphml,6470,8066,2352,12,20415,74452,2,1303.0,1303,0.0,Optimal,4487,71742234,0,0,0
432,jovanovic,../inputs/case2848rte.graphml,2848,3442,1023,4,11106,33410,3,637.0,637,0.0,Optimal,1606,17464944,0,0,0
433,forts,../inputs/case39.graphml,39,46,10,1,122,30,1,16.0,16,0.0,Optimal,1,13544,21,1019,115
434,jovanovic,../inputs/case1888rte.graphml,1888,2308,681,5,7079,21720,3,393.0,393,0.0,Optimal,2170,9858752,0,0,0
435,jovanovic,../inputs/case1951rte.graphml,1951,2375,651,10,6213,22122,4,394.0,394,0.0,Optimal,1,1736351,0,0,0
436,jovanovic,../inputs/case_Texas.graphml,2000,2667,376,7,6133,22353,2,432.0,432,0.0,Optimal,3218,24525003,0,0,0
437,forts,../inputs/case_Texas.graphml,2000,2667,376,12,2082,6,0,411.0,411,0.0,Optimal,3317,3313166,123,115217,8914
438,forts,../inputs/case2736sp.graphml,2736,3265,645,1,8781,2251,3,1183.0,-1,100.0,Timeout,317644,900311038,714,1345323,16477
439,jovanovic,../inputs/case_Texas.graphml,2000,2667,376,14,5705,22310,3,411.0,411,0.0,Optimal,4773,19831440,0,0,0
440,brimkov,../inputs/case_iceland118.graphml,189,203,110,2,886,1246,3,52.0,52,0.0,Optimal,1,85845,0,0,0
441,brimkov,../inputs/case6468rte.graphml,6468,8065,2384,1,34403,43669,2,2916.0,2916,0.0,Optimal,1752,30453048,0,0,0
442,forts,../inputs/case14.graphml,14,20,2,4,19,1,0,3.0,3,0.0,Optimal,1,2984,10,281,56
443,forts,../inputs/case1354pegase.graphml,1354,1710,422,0,4774,1354,4,935.0,-1,100.0,Timeout,325839,900259862,955,1551989,23771
444,brimkov,../inputs/case6470rte.graphml,6470,8066,2352,15,20321,39241,1,1303.0,1303,0.0,Optimal,2708,4029049,0,0,0
445,jovanovic,../inputs/case3012wp.graphml,3012,3566,726,4,9247,25346,1,762.0,762,0.0,Optimal,2550,12812936,0,0,0
446,jovanovic,../inputs/case2869pegase.graphml,2869,3968,869,4,11032,29243,1,662.0,662,0.0,Optimal,1602,22797261,0,0,0
447,forts,../inputs/case9241pegase.graphml,9241,14207,2902,4,20593,1492,1,2092.0,2094,0.0009551098376313276,Timeout,349119,900612673,113,634365,30368
448,jovanovic,../inputs/case11_iwamoto.graphml,11,11,6,2,47,117,0,2.0,2,0.0,Optimal,1,4284,0,0,0
449,brimkov,../inputs/case_illinois200.graphml,200,245,44,7,613,1107,4,40.0,40,0.0,Optimal,1,36016,0,0,0
450,forts,../inputs/case1951rte.graphml,1951,2375,651,4,3559,238,1,441.0,441,0.0,Optimal,213768,64459914,196,156780,6802
451,brimkov,../inputs/case2736sp.graphml,2736,3265,645,1,13421,11969,2,1204.0,1204,0.0,Optimal,2690,5342443,0,0,0
452,brimkov,../inputs/case3012wp.graphml,3012,3566,726,10,8104,10420,4,755.0,755,0.0,Optimal,1,1030077,0,0,0
453,jovanovic,../inputs/case_illinois200.graphml,200,245,44,6,634,2116,0,42.0,42,0.0,Optimal,1,60644,0,0,0
454,brimkov,../inputs/case_south_carolina500.graphml,500,584,211,6,1988,4487,3,80.0,80,0.0,Optimal,1,686216,0,0,0
455,brimkov,../inputs/case3375wp.graphml,3374,4068,889,11,9399,13515,2,816.0,816,0.0,Optimal,165,1572160,0,0,0
456,forts,../inputs/case13659pegase.graphml,13659,18625,4024,0,50909,13659,1,9609.0,-1,100.0,Timeout,38890,900224368,128,6157140,115364
457,brimkov,../inputs/case2868rte.graphml,2868,3471,983,2,13113,19126,3,882.0,882,0.0,Optimal,1676,21625206,0,0,0
458,brimkov,../inputs/case_Texas.graphml,2000,2667,376,0,11023,13699,0,1624.0,1624,0.0,Optimal,1,1150474,0,0,0
459,brimkov,../inputs/case6470rte.graphml,6470,8066,2352,11,20619,39265,4,1303.0,1303,0.0,Optimal,1766,4520497,0,0,0
460,brimkov,../inputs/case3012wp.graphml,3012,3566,726,2,11618,11348,0,863.0,863,0.0,Optimal,4585,44504466,0,0,0
461,forts,../inputs/case118.graphml,118,179,11,7,135,2,1,29.0,29,0.0,Optimal,1,7626,13,1923,498
462,brimkov,../inputs/case3120sp.graphml,3120,3684,798,0,15870,14186,1,2328.0,2328,0.0,Optimal,1,954937,0,0,0
463,brimkov,../inputs/case6468rte.graphml,6468,8065,2384,11,20667,39321,4,1291.0,1291,0.0,Optimal,522,3472904,0,0,0
464,forts,../inputs/case2868rte.graphml,2868,3471,983,8,3355,47,1,600.0,600,0.0,Optimal,2285,1173668,36,109027,9902
465,forts,../inputs/case5.graphml,5,6,0,2,11,2,3,2.0,2,0.0,Optimal,1,462,6,67,16
466,jovanovic,../inputs/case_south_carolina500.graphml,500,584,211,5,2060,7394,2,83.0,83,0.0,Optimal,1,658413,0,0,0
467,forts,../inputs/case300.graphml,300,409,66,6,371,9,4,74.0,74,0.0,Optimal,1,14638,10,5445,1118
468,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,25,27029,89437,1,2010.0,2010,0.0,Optimal,1815,50643688,0,0,0
469,jovanovic,../inputs/case145.graphml,145,422,71,5,1218,4033,3,20.0,20,0.0,Optimal,921,1272574,0,0,0
470,forts,../inputs/case3012wp.graphml,3012,3566,726,7,3130,14,3,755.0,755,0.0,Optimal,1816,1213786,41,109555,12097
471,jovanovic,../inputs/case1951rte.graphml,1951,2375,651,8,6434,22146,3,397.0,397,0.0,Optimal,1,2261306,0,0,0
472,brimkov,../inputs/case9241pegase.graphml,9241,14207,2902,41,26132,36591,3,2010.0,2010,0.0,Optimal,1,4730376,0,0,0
473,forts,../inputs/case6470rte.graphml,6470,8066,2352,10,6922,38,1,1303.0,1303,0.0,Optimal,1596,2273456,21,310900,22085
474,brimkov,../inputs/case118.graphml,118,179,11,5,343,296,1,29.0,29,0.0,Optimal,1,12103,0,0,0
475,jovanovic,../inputs/case1951rte.graphml,1951,2375,651,11,6169,22118,0,393.0,393,0.0,Optimal,1,1355278,0,0,0
476,forts,../inputs/case57.graphml,57,78,15,6,57,0,4,12.0,12,0.0,Optimal,1,3248,15,1258,269
477,jovanovic,../inputs/case2736sp.graphml,2736,3265,645,9,7376,23105,4,682.0,682,0.0,Optimal,53,2275049,0,0,0
478,jovanovic,../inputs/case_iceland118.graphml,189,203,110,8,652,2253,2,39.0,39,0.0,Optimal,1,56402,0,0,0
479,brimkov,../inputs/case_GB2224.graphml,2224,2804,1367,4,10129,18802,1,359.0,359,0.0,Optimal,11067,102388033,0,0,0
480,brimkov,../inputs/case1888rte.graphml,1888,2308,681,10,6054,11398,0,375.0,375,0.0,Optimal,1,681783,0,0,0
481,brimkov,../inputs/case3012wp.graphml,3012,3566,726,1,14686,12882,2,1323.0,1323,0.0,Optimal,15,3497313,0,0,0
482,brimkov,../inputs/case300.graphml,300,409,66,11,806,1056,4,72.0,72,0.0,Optimal,1,19282,0,0,0
483,brimkov,../inputs/case6468rte.graphml,6468,8065,2384,3,26665,40384,1,1544.0,1544,0.0,Optimal,4448,165760607,0,0,0
484,brimkov,../inputs/case6470rte.graphml,6470,8066,2352,15,20321,39241,0,1303.0,1303,0.0,Optimal,2708,4053942,0,0,0
485,jovanovic,../inputs/case13659pegase.graphml,13659,18625,4024,24,41031,153178,2,2721.0,2721,0.0,Optimal,1910,124092060,0,0,0
486,brimkov,../inputs/case2737sop.graphml,2737,3266,655,4,8472,9936,2,690.0,690,0.0,Optimal,2335,7728473,0,0,0
487,jovanovic,../inputs/case3375wp.graphml,3374,4068,889,1,16871,33210,0,1454.0,1454,0.0,Optimal,1753,15905206,0,0,0
488,brimkov,../inputs/case2848rte.graphml,2848,3442,1023,5,10611,18004,3,606.0,606,0.0,Optimal,3333,9879108,0,0,0
489,jovanovic,../inputs/case2736sp.graphml,2736,3265,645,8,7421,23110,2,682.0,682,0.0,Optimal,1,2379054,0,0,0
490,jovanovic,../inputs/case300.graphml,300,409,66,3,1151,2699,0,81.0,81,0.0,Optimal,89,455902,0,0,0
491,forts,../inputs/case2736sp.graphml,2736,3265,645,4,3818,189,0,689.0,689,0.0,Optimal,2618,3585576,69,114077,10523
492,brimkov,../inputs/case6495rte.graphml,6495,8084,2344,15,20396,39603,2,1314.0,1314,0.0,Optimal,5171,5563334,0,0,0
493,brimkov,../inputs/case2869pegase.graphml,2869,3968,869,5,10232,13556,3,629.0,629,0.0,Optimal,604,2837042,0,0,0
494,brimkov,../inputs/case_iceland118.graphml,189,203,110,7,676,1190,0,39.0,39,0.0,Optimal,1,22447,0,0,0
495,brimkov,../inputs/case6468rte.graphml,6468,8065,2384,9,21081,39361,4,1292.0,1292,0.0,Optimal,2158,7757543,0,0,0
496,jovanovic,../inputs/case4gs.graphml,4,4,0,0,16,24,3,4.0,4,0.0,Optimal,0,233,0,0,0
497,brimkov,../inputs/case2746wp.graphml,2746,3274,704,9,7503,9825,4,684.0,684,0.0,Optimal,1,868062,0,0,0
498,brimkov,../inputs/case_Texas.graphml,2000,2667,376,5,6369,11780,2,462.0,462,0.0,Optimal,2166,25353700,0,0,0
499,brimkov,../inputs/case118.graphml,118,179,11,8,285,287,3,29.0,29,0.0,Optimal,1,8161,0,0,0
500,jovanovic,../inputs/case1354pegase.graphml,1354,1710,422,7,4207,13175,3,313.0,313,0.0,Optimal,1,614295,0,0,0
501,brimkov,../inputs/case1951rte.graphml,1951,2375,651,3,8085,12108,4,499.0,499,0.0,Optimal,1731,7639190,0,0,0
502,forts,../inputs/case33bw.graphml,33,32,1,1,92,28,0,17.0,17,0.0,Optimal,1,3267,11,535,114
503,jovanovic,../inputs/case89pegase.graphml,89,206,43,0,710,1379,3,47.0,47,0.0,Optimal,1,11800,0,0,0
504,jovanovic,../inputs/case89pegase.graphml,89,206,43,8,511,1308,2,13.0,13,0.0,Optimal,1,44713,0,0,0
505,jovanovic,../inputs/case1888rte.graphml,1888,2308,681,10,6054,21577,1,375.0,375,0.0,Optimal,1,2195227,0,0,0
506,forts,../inputs/case2869pegase.graphml,2869,3968,869,14,2899,2,4,612.0,612,0.0,Optimal,1570,617261,17,90702,10825
507,brimkov,../inputs/case145.graphml,145,422,71,20,596,2559,1,18.0,18,0.0,Optimal,1,74861,0,0,0
508,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,17,27875,89476,3,2010.0,2010,0.0,Optimal,1719,59256187,0,0,0
509,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,7,31426,89836,1,2014.0,2014,0.0,Optimal,1633,69844260,0,0,0
510,jovanovic,../inputs/case2868rte.graphml,2868,3471,983,8,9466,33559,2,600.0,600,0.0,Optimal,5087,22177077,0,0,0
511,forts,../inputs/case3012wp.graphml,3012,3566,726,2,6526,928,1,855.0,-1,100.0,Timeout,290284,900256572,738,1246380,16464
512,brimkov,../inputs/case2736sp.graphml,2736,3265,645,3,9242,10103,1,702.0,702,0.0,Optimal,1616,10081401,0,0,0
513,jovanovic,../inputs/case_Western.graphml,10024,12241,4106,8,34252,121401,3,1833.0,1833,0.0,Optimal,5407,683669065,0,0,0
514,brimkov,../inputs/case2746wop.graphml,2746,3300,709,8,7578,9980,3,677.0,677,0.0,Optimal,62,1149785,0,0,0
515,jovanovic,../inputs/case145.graphml,145,422,71,13,844,3987,0,18.0,18,0.0,Optimal,1,334862,0,0,0
516,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,7,31426,89836,0,2014.0,2014,0.0,Optimal,1633,69884774,0,0,0
517,brimkov,../inputs/case9241pegase.graphml,9241,14207,2902,30,26722,36608,2,2010.0,2010,0.0,Optimal,73,8658021,0,0,0
518,brimkov,../inputs/case6515rte.graphml,6515,8104,2344,0,36664,46344,4,4281.0,4281,0.0,Optimal,1862,84878301,0,0,0
519,jovanovic,../inputs/case6495rte.graphml,6495,8084,2344,7,22190,75054,1,1322.0,1322,0.0,Optimal,1602,89769423,0,0,0
520,forts,../inputs/case118.graphml,118,179,11,0,476,118,0,107.0,107,0.0,Optimal,2721,103569,123,11002,741
521,jovanovic,../inputs/case300.graphml,300,409,66,0,1624,2928,4,236.0,236,0.0,Optimal,1,46562,0,0,0
522,jovanovic,../inputs/case_iceland118.graphml,189,203,110,8,652,2253,3,39.0,39,0.0,Optimal,1,57073,0,0,0
523,forts,../inputs/case6470rte.graphml,6470,8066,2352,15,6470,0,3,1303.0,1303,0.0,Optimal,667,1146070,17,380809,26671
524,jovanovic,../inputs/case6470rte.graphml,6470,8066,2352,14,20336,74446,3,1303.0,1303,0.0,Optimal,870,37448971,0,0,0
525,forts,../inputs/case6495rte.graphml,6495,8084,2344,15,6495,0,1,1314.0,1314,0.0,Optimal,1556,2100957,18,380469,26794
526,jovanovic,../inputs/case_GB2224.graphml,2224,2804,1367,13,8520,32874,4,322.0,322,0.0,Optimal,29792,242040911,0,0,0
527,jovanovic,../inputs/case3012wp.graphml,3012,3566,726,8,8150,25151,1,755.0,755,0.0,Optimal,707,4580311,0,0,0
528,brimkov,../inputs/case2868rte.graphml,2868,3471,983,16,8979,18211,0,598.0,598,0.0,Optimal,1,903068,0,0,0
529,forts,../inputs/case3375wp.graphml,3374,4068,889,8,3499,13,0,816.0,816,0.0,Optimal,2056,1405969,36,122592,13343
530,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,9,29898,89652,1,2010.0,2010,0.0,Optimal,1884,59512760,0,0,0
531,forts,../inputs/case_illinois200.graphml,200,245,44,2,508,73,1,68.0,68,0.0,Optimal,179904,136499257,2828,361053,4640
532,forts,../inputs/case3120sp.graphml,3120,3684,798,2,6689,938,1,876.0,-1,100.0,Timeout,280569,900266402,823,1458506,17437
533,forts,../inputs/case3120sp.graphml,3120,3684,798,3,5045,390,1,794.0,794,0.0,Optimal,17688,22369286,192,291715,12261
534,jovanovic,../inputs/case1888rte.graphml,1888,2308,681,11,6010,21573,1,375.0,375,0.0,Optimal,47,2761511,0,0,0
535,forts,../inputs/case_Texas.graphml,2000,2667,376,3,4074,408,2,523.0,-1,100.0,Timeout,249718,900223071,400,990634,15913
536,brimkov,../inputs/case2736sp.graphml,2736,3265,645,2,10583,10550,3,776.0,776,0.0,Optimal,3520,40611100,0,0,0
537,brimkov,../inputs/case1951rte.graphml,1951,2375,651,10,6213,11777,0,394.0,394,0.0,Optimal,1,719361,0,0,0
538,jovanovic,../inputs/case2736sp.graphml,2736,3265,645,6,7647,23141,0,682.0,682,0.0,Optimal,235,3295381,0,0,0
539,jovanovic,../inputs/case13659pegase.graphml,13659,18625,4024,26,40728,153166,0,2721.0,2721,0.0,Optimal,1745,125717102,0,0,0
540,brimkov,../inputs/case13659pegase.graphml,13659,18625,4024,15,42181,79443,2,2751.0,2751,0.0,Optimal,1402,3479426,0,0,0
541,brimkov,../inputs/case6470rte.graphml,6470,8066,2352,10,20773,39279,2,1303.0,1303,0.0,Optimal,1677,4521832,0,0,0
542,forts,../inputs/case6495rte.graphml,6495,8084,2344,1,20539,4371,1,2851.0,-1,100.0,Timeout,161748,900206396,91,1118386,28331
543,brimkov,../inputs/case300.graphml,300,409,66,4,983,1085,4,76.0,76,0.0,Optimal,1,51226,0,0,0
544,jovanovic,../inputs/case3375wp.graphml,3374,4068,889,5,10292,30630,2,821.0,821,0.0,Optimal,1792,26488282,0,0,0
545,jovanovic,../inputs/case118.graphml,118,179,11,6,307,905,1,29.0,29,0.0,Optimal,1,16458,0,0,0
546,brimkov,../inputs/case2848rte.graphml,2848,3442,1023,4,11106,18103,2,637.0,637,0.0,Optimal,1572,10721119,0,0,0
547,forts,../inputs/case9241pegase.graphml,9241,14207,2902,2,28325,3800,0,2677.0,-1,100.0,Timeout,118809,900180310,181,1180692,33824
548,brimkov,../inputs/case57.graphml,57,78,15,2,245,195,0,14.0,14,0.0,Optimal,1,21885,0,0,0
549,brimkov,../inputs/case_Texas.graphml,2000,2667,376,15,5705,11700,1,411.0,411,0.0,Optimal,4072,4139669,0,0,0
550,jovanovic,../inputs/case89pegase.graphml,89,206,43,10,455,1302,0,13.0,13,0.0,Optimal,1,44148,0,0,0
551,forts,../inputs/case96rts.graphml,73,108,9,2,231,43,0,22.0,22,0.0,Optimal,183,50036,27,1785,239
552,jovanovic,../inputs/case_illinois200.graphml,200,245,44,10,595,2111,4,39.0,39,0.0,Optimal,1,59701,0,0,0
553,brimkov,../inputs/case_Western.graphml,10024,12241,4106,8,34252,65533,3,1833.0,1833,0.0,Optimal,6500,179104492,0,0,0
554,forts,../inputs/case3012wp.graphml,3012,3566,726,1,9594,2462,3,1300.0,-1,100.0,Timeout,372539,900325058,590,1133173,16037
555,jovanovic,../inputs/case6515rte.graphml,6515,8104,2344,2,30239,77423,0,1927.0,1929,0.0010368066355624676,Timeout,29767,900427688,0,0,0
556,forts,../inputs/case11_iwamoto.graphml,11,11,6,4,11,0,1,2.0,2,0.0,Optimal,1,680,9,252,36
557,brimkov,../inputs/case3375wp.graphml,3374,4068,889,9,9452,13520,4,816.0,816,0.0,Optimal,569,2026385,0,0,0
558,brimkov,../inputs/case5.graphml,5,6,0,3,10,5,2,2.0,2,0.0,Optimal,0,276,0,0,0
559,jovanovic,../inputs/case2868rte.graphml,2868,3471,983,5,10656,33733,2,620.0,620,0.0,Optimal,1846,18032984,0,0,0
560,brimkov,../inputs/case9241pegase.graphml,9241,14207,2902,22,27418,36635,3,2010.0,2010,0.0,Optimal,1,9500935,0,0,0
561,jovanovic,../inputs/case33bw.graphml,33,32,1,0,131,198,4,32.0,32,0.0,Optimal,0,765,0,0,0
562,brimkov,../inputs/case6470rte.graphml,6470,8066,2352,5,23965,39724,2,1356.0,1356,0.0,Optimal,1981,45235622,0,0,0
563,jovanovic,../inputs/case6495rte.graphml,6495,8084,2344,11,20695,74885,2,1314.0,1314,0.0,Optimal,3851,80333879,0,0,0
564,brimkov,../inputs/case39.graphml,39,46,10,4,115,144,3,9.0,9,0.0,Optimal,1,6958,0,0,0
565,brimkov,../inputs/case57.graphml,57,78,15,0,310,228,0,42.0,42,0.0,Optimal,1,12061,0,0,0
566,jovanovic,../inputs/case13659pegase.graphml,13659,18625,4024,2,64279,157634,2,5141.0,5148,0.0013597513597513598,Timeout,11137,901595000,0,0,0
567,jovanovic,../inputs/case2383wp.graphml,2383,2886,552,2,9534,21587,2,693.0,693,0.0,Optimal,1605,20046966,0,0,0
568,forts,../inputs/case9241pegase.graphml,9241,14207,2902,27,10033,24,0,2010.0,2010,0.0,Optimal,1565,3797883,27,386755,34335
569,jovanovic,../inputs/case145.graphml,145,422,71,2,1365,4074,3,35.0,35,0.0,Optimal,1,655807,0,0,0
570,forts,../inputs/case1354pegase.graphml,1354,1710,422,12,1393,3,1,311.0,311,0.0,Optimal,163,83807,15,32867,5029
571,forts,../inputs/case9241pegase.graphml,9241,14207,2902,38,9321,2,1,2010.0,2010,0.0,Optimal,1534,4213807,23,404614,34435
572,forts,../inputs/case13659pegase.graphml,13659,18625,4024,13,16604,140,3,2770.0,2770,0.0,Optimal,35892,64564986,71,900239,52148
573,forts,../inputs/case1888rte.graphml,1888,2308,681,8,2265,38,4,375.0,375,0.0,Optimal,1712,462735,32,65607,6288
574,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,21,27462,89455,4,2010.0,2010,0.0,Optimal,1905,55308827,0,0,0
575,jovanovic,../inputs/case2736sp.graphml,2736,3265,645,2,10583,23937,2,776.0,776,0.0,Optimal,2082,17798521,0,0,0
576,jovanovic,../inputs/case_iceland118.graphml,189,203,110,2,886,2312,0,52.0,52,0.0,Optimal,1,75722,0,0,0
577,jovanovic,../inputs/case6515rte.graphml,6515,8104,2344,0,36664,81702,1,4281.0,4281,0.0,Optimal,9079,171921066,0,0,0
578,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,17,27875,89476,1,2010.0,2010,0.0,Optimal,1719,59628896,0,0,0
579,brimkov,../inputs/case6470rte.graphml,6470,8066,2352,13,20350,39243,0,1303.0,1303,0.0,Optimal,1809,3594213,0,0,0
580,brimkov,../inputs/case2848rte.graphml,2848,3442,1023,8,9415,17829,1,586.0,586,0.0,Optimal,1,1419328,0,0,0
581,forts,../inputs/case_GB2224.graphml,2224,2804,1367,12,2251,2,1,322.0,322,0.0,Optimal,1144,366452,24,100995,5972
582,jovanovic,../inputs/case14.graphml,14,20,2,3,54,102,3,3.0,3,0.0,Optimal,1,2588,0,0,0
583,jovanovic,../inputs/case6495rte.graphml,6495,8084,2344,13,20425,74863,1,1314.0,1314,0.0,Optimal,5434,95633591,0,0,0
584,jovanovic,../inputs/case14.graphml,14,20,2,5,33,97,3,3.0,3,0.0,Optimal,1,1520,0,0,0
585,jovanovic,../inputs/case2746wp.graphml,2746,3274,704,8,7548,23370,4,684.0,684,0.0,Optimal,1,2335930,0,0,0
586,forts,../inputs/case1888rte.graphml,1888,2308,681,1,5769,1153,1,839.0,867,0.03229527104959631,Timeout,402589,900372418,1517,2020586,16186
587,forts,../inputs/case2737sop.graphml,2737,3266,655,3,4603,385,2,705.0,705,0.0,Optimal,13534,16980192,242,282136,11112
588,jovanovic,../inputs/case145.graphml,145,422,71,13,844,3987,1,18.0,18,0.0,Optimal,1,330482,0,0,0
589,forts,../inputs/case30.graphml,30,41,7,6,37,1,3,6.0,6,0.0,Optimal,1,921,7,392,105
590,brimkov,../inputs/case_Texas.graphml,2000,2667,376,12,5771,11705,3,411.0,411,0.0,Optimal,5477,6040330,0,0,0
591,forts,../inputs/case57.graphml,57,78,15,5,69,2,0,12.0,12,0.0,Optimal,1,4558,12,1029,204
592,brimkov,../inputs/case13659pegase.graphml,13659,18625,4024,41,39823,79344,1,2721.0,2721,0.0,Optimal,1,2821917,0,0,0
593,forts,../inputs/case6468rte.graphml,6468,8065,2384,9,7180,64,3,1292.0,1292,0.0,Optimal,1724,3133855,218,480537,22107
594,brimkov,../inputs/case6468rte.graphml,6468,8065,2384,2,30169,41552,4,1886.0,1887,0.0005299417064122947,Timeout,44351,900375354,0,0,0
595,jovanovic,../inputs/case2736sp.graphml,2736,3265,645,3,9242,23490,1,702.0,702,0.0,Optimal,1780,14418857,0,0,0
596,jovanovic,../inputs/case6468rte.graphml,6468,8065,2384,10,20821,74631,1,1291.0,1291,0.0,Optimal,3474,57971343,0,0,0
597,forts,../inputs/case1888rte.graphml,1888,2308,681,11,1975,7,2,375.0,375,0.0,Optimal,839,248366,31,69206,6502
598,forts,../inputs/case9241pegase.graphml,9241,14207,2902,3,23825,2300,2,2225.0,2234,0.0040286481647269475,Timeout,246676,900752189,307,1273929,31549
599,jovanovic,../inputs/case89pegase.graphml,89,206,43,6,533,1311,2,13.0,13,0.0,Optimal,1,87589,0,0,0
600,jovanovic,../inputs/case2383wp.graphml,2383,2886,552,8,6526,20817,2,594.0,594,0.0,Optimal,1,1471714,0,0,0
601,brimkov,../inputs/case2848rte.graphml,2848,3442,1023,11,9083,17794,0,585.0,585,0.0,Optimal,1,963506,0,0,0
602,jovanovic,../inputs/case96rts.graphml,73,108,9,2,333,588,0,22.0,22,0.0,Optimal,1,22036,0,0,0
603,jovanovic,../inputs/case6470rte.graphml,6470,8066,2352,14,20336,74446,4,1303.0,1303,0.0,Optimal,870,37443309,0,0,0
604,brimkov,../inputs/case2868rte.graphml,2868,3471,983,6,10230,18361,0,607.0,607,0.0,Optimal,47,2807515,0,0,0
